Year,Date,Subregion,Habitat,SiteID,SiteName,StationID,SPP_Code,sciName,Height(cm)
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,8
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,58
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,39
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,65
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,8
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,21
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,27
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,6
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,3
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,65
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,21
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,2
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,21
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,21
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,9
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP,Pseudopterogorgia bipinnata,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,80
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,40
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,19
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,40
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,33
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,6
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,33
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,33
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,55
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,35
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,22
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,21
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,49
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,35
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,50
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,3
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,11
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,4
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,65
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,32
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,8
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,48
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,19
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,60
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,32
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,22
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,75
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,13
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,3
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,35
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,26
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,13
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,26
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,2
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,13
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,43
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,6
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,43
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,52
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,16
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,80
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,50
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,14
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,35
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,47
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,17
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,62
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,38
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,10
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,22
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,18
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,8
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,35
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,12
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,20
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,15
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,40
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,36
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,8
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,45
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,7
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PBIP/PKAL,P. bipinnata/P. kallos,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,48
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,6
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,30
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,77
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,11
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,22
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,5
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,22
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,3
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,54
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,29
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,26
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,33
2017,6/14/2017,DT,P,45,Mayer's Peak,454,ECAL,Eunicea calyculata,63
2017,6/14/2017,DT,P,45,Mayer's Peak,454,GVEN,Gorgonia ventalina,25
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PPOR,Pseudoplexaura porosa,9
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PFLE,Eunicea flexuosa,90
2017,6/14/2017,DT,P,45,Mayer's Peak,454,PAME,Pseudopterogorgia americana,15
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,GVEN,Gorgonia ventalina,30
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,PFLE,Eunicea flexuosa,29
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,GVEN,Gorgonia ventalina,18
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,PFLE,Eunicea flexuosa,32
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,PAME,Pseudopterogorgia americana,40
2017,6/16/2017,DT,P,46,Loggerhead Patch,461,PFLE,Eunicea flexuosa,16
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,PAME,Pseudopterogorgia americana,36
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,GVEN,Gorgonia ventalina,16
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,GVEN,Gorgonia ventalina,9
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,GVEN,Gorgonia ventalina,23
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,PFLE,Eunicea flexuosa,4
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,GVEN,Gorgonia ventalina,2
2017,6/16/2017,DT,P,46,Loggerhead Patch,462,PFLE,Eunicea flexuosa,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,10
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,22
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,8
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,8
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,1
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,57
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,30
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,5
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,7
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,17
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,24
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,4
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,6
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,14
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,14
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,7
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,28
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,23
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,14
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,4
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,37
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,52
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,20
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,55
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,10
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,48
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,61
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,27
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,8
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,18
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,12
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,14
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,24
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,4
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,12
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,2
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,41
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,28
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,17
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,41
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,24
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,21
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,4
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,13
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,11
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,41
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,59
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,38
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,44
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,11
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,27
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,16
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,26
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,31
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,20
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,10
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,3
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,4
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,16
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,50
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,50
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,48
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,41
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,48
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,38
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,28
2017,6/17/2017,DT,OD,82,Bird Key Reef,821,PBIP,Pseudopterogorgia bipinnata,28
