"","Year","ImageDate","Subregion","Habitat","SiteCode","SiteID","SiteName","StationID","points","BOCT","EOCT","GVEN","OCTO","ProjectRegion","length","Depth","latDD","lonDD","latDeg","latMin","lonDeg","lonMin"
"999",2017,"6/16/2017","DT","P   ","1P3",43,"Prolifera Patch",433,2512,0.0581,0,0.0251,0.0832,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1000",2017,"6/14/2017","DT","P   ","1P4",44,"Temptation Rock",441,786,0.1183,0.0089,0.0242,0.1514,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1001",2017,"6/14/2017","DT","P   ","1P4",44,"Temptation Rock",442,823,0.1227,0.0061,0.0073,0.1361,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1002",2017,"6/14/2017","DT","P   ","1P4",44,"Temptation Rock",443,891,0.0909,0.0067,0.0034,0.101,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1003",2017,"6/14/2017","DT","P   ","1P4",44,"Temptation Rock",444,883,0.1495,0.0045,0.0045,0.1585,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1004",2017,"6/14/2017","DT","P   ","1P5",45,"Mayer's Peak",451,770,0.2325,0.013,0.0052,0.2507,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1005",2017,"6/14/2017","DT","P   ","1P5",45,"Mayer's Peak",452,874,0.2769,0.0126,0.0103,0.2998,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1006",2017,"6/14/2017","DT","P   ","1P5",45,"Mayer's Peak",453,870,0.2184,0.0149,0.0115,0.2448,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1007",2017,"6/14/2017","DT","P   ","1P5",45,"Mayer's Peak",454,825,0.3055,0.0279,0.0194,0.3528,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1008",2017,"6/17/2017","DT         ","OD         ","1D1",82,"Bird Key Reef",821,922,0.077,0.0174,0,0.0944,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
"1009",2017,"6/17/2017","DT         ","OD         ","1D1",82,"Bird Key Reef",822,924,0.1591,0.0032,0.0043,0.1666,"NPSDT","22",40,24.6117,-82.8702,24,36.702,-82,52.212
"1010",2017,"6/12/2017","DT         ","OD         ","1D1",82,"Bird Key Reef",823,969,0.129,0.0124,0.0062,0.1476,"NPSDT","23",43,24.6117,-82.8702,24,36.702,-82,52.212
"1011",2017,"6/17/2017","DT         ","OD         ","1D1",82,"Bird Key Reef",824,1181,0.1981,0.0102,0.0119,0.2202,"NPSDT","25",45,24.6117,-82.8702,24,36.702,-82,52.212
"1012",2017,"6/15/2017","DT         ","OD         ","1D2",83,"Black Coral Rock",831,721,0.0652,0.0097,0.0083,0.0832,"FKNMS","19",71,24.6993,-83.0022,24,41.958,-83,0.132
"1013",2017,"6/15/2017","DT         ","OD         ","1D2",83,"Black Coral Rock",832,895,0.0983,0.0101,0,0.1084,"FKNMS","19",70,24.6993,-83.0022,24,41.958,-83,0.132
"1014",2017,"6/15/2017","DT         ","OD         ","1D2",83,"Black Coral Rock",833,770,0.0623,0.0182,0.0039,0.0844,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1015",2017,"6/15/2017","DT         ","OD         ","1D2",83,"Black Coral Rock",834,774,0.0607,0.022,0,0.0827,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1016",2018,"9/12/2018","DT","P","1PA",27,"The Maze",271,857,0.1202,0.0373,0.0117,0.1692,"NPSDT","21",42,24.609,-82.9496,24,36.54,-82,56.976
"1017",2018,"9/12/2018","DT","P","1PA",27,"The Maze",272,884,0.0713,0.0351,0,0.1064,"NPSDT","23",38,24.609,-82.9496,24,36.54,-82,56.976
"1018",2018,"9/12/2018","DT","P","1PA",27,"The Maze",273,1017,0.0796,0.0128,0,0.0924,"NPSDT","24",41,24.609,-82.9496,24,36.54,-82,56.976
"1019",2018,"9/12/2018","DT","P","1PA",27,"The Maze",274,972,0.0607,0.0195,0.0062,0.0864,"NPSDT","23",30,24.609,-82.9496,24,36.54,-82,56.976
"1020",2018,"9/13/2018","DT         ","P          ","1P1",41,"White Shoal",411,840,0.0905,0.0071,0,0.0976,"NPSDT","23",29,24.6414,-82.8962,24,38.484,-82,53.772
"1021",2018,"9/13/2018","DT         ","P          ","1P1",41,"White Shoal",412,918,0.1514,0.0196,0,0.171,"NPSDT","23",24,24.6414,-82.8962,24,38.484,-82,53.772
"1022",2018,"9/13/2018","DT         ","P          ","1P1",41,"White Shoal",413,856,0.1145,0.0012,0.0023,0.118,"NPSDT","22",18,24.6414,-82.8962,24,38.484,-82,53.772
"1023",2018,"9/13/2018","DT         ","P          ","1P1",41,"White Shoal",414,791,0.1669,0.0228,0.0126,0.2023,"NPSDT","23",15,24.6423,-82.8971,24,38.538,-82,53.826
"1024",2018,"9/16/2018","DT","P   ","1P3",43,"Prolifera Patch",431,2094,0.0315,0,0.0076,0.0391,"NPSDT","18",7,24.6206,-82.8696,24,37.236,-82,52.176
"1025",2018,"9/16/2018","DT","P   ","1P3",43,"Prolifera Patch",432,2451,0.0351,0,0.0118,0.0469,"NPSDT","22",5,24.6206,-82.8696,24,37.236,-82,52.176
"1026",2018,"9/16/2018","DT","P   ","1P3",43,"Prolifera Patch",433,2482,0.0774,0,0.0238,0.1012,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1027",2018,"9/12/2018","DT","P   ","1P4",44,"Temptation Rock",441,983,0.234,0.0224,0.0081,0.2645,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1028",2018,"9/12/2018","DT","P   ","1P4",44,"Temptation Rock",442,983,0.1872,0.0132,0.0102,0.2106,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1029",2018,"9/12/2018","DT","P   ","1P4",44,"Temptation Rock",443,978,0.0992,0.0174,0.0184,0.135,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1030",2018,"9/12/2018","DT","P   ","1P4",44,"Temptation Rock",444,966,0.1957,0.0207,0.0093,0.2257,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1031",2018,"9/12/2018","DT","P   ","1P5",45,"Mayer's Peak",451,828,0.2234,0.0169,0.0121,0.2524,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1032",2018,"9/12/2018","DT","P   ","1P5",45,"Mayer's Peak",452,986,0.3458,0.0193,0.0061,0.3712,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1033",2018,"9/12/2018","DT","P   ","1P5",45,"Mayer's Peak",453,1002,0.2395,0.0279,0.019,0.2864,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1034",2018,"9/12/2018","DT","P   ","1P5",45,"Mayer's Peak",454,959,0.268,0.0355,0.0334,0.3369,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1035",2018,"9/15/2018","DT         ","OD         ","1D1",82,"Bird Key Reef",821,972,0.1111,0.0247,0,0.1358,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
"1036",2018,"9/15/2018","DT         ","OD         ","1D1",82,"Bird Key Reef",822,1049,0.1582,0.0095,0.0019,0.1696,"NPSDT","22",40,24.6117,-82.8702,24,36.702,-82,52.212
"1037",2018,"9/15/2018","DT         ","OD         ","1D1",82,"Bird Key Reef",823,1197,0.1429,0.0276,0.0025,0.173,"NPSDT","23",43,24.6117,-82.8702,24,36.702,-82,52.212
"1038",2018,"9/15/2018","DT         ","OD         ","1D1",82,"Bird Key Reef",824,1159,0.214,0.0233,0.0121,0.2494,"NPSDT","25",45,24.6117,-82.8702,24,36.702,-82,52.212
"1039",2018,"9/14/2018","DT         ","OD         ","1D2",83,"Black Coral Rock",831,881,0.0738,0.0068,0,0.0806,"FKNMS","19",71,24.6993,-83.0022,24,41.958,-83,0.132
"1040",2018,"9/14/2018","DT         ","OD         ","1D2",83,"Black Coral Rock",832,1037,0.1157,0,0.0135,0.1292,"FKNMS","19",70,24.6993,-83.0022,24,41.958,-83,0.132
"1041",2018,"9/14/2018","DT         ","OD         ","1D2",83,"Black Coral Rock",833,888,0.0349,0.0158,0.0034,0.0541,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1042",2018,"9/14/2018","DT         ","OD         ","1D2",83,"Black Coral Rock",834,809,0.1014,0.0198,0.0012,0.1224,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1043",2019,"8/14/2019","DT","P","1PA",27,"The Maze",271,739,0.0825,0.0271,0.0081,0.1177,"NPSDT","21",42,24.609,-82.9496,24,36.54,-82,56.976
"1044",2019,"8/14/2019","DT","P","1PA",27,"The Maze",272,788,0.0761,0.0266,0,0.1027,"NPSDT","23",38,24.609,-82.9496,24,36.54,-82,56.976
"1045",2019,"8/14/2019","DT","P","1PA",27,"The Maze",273,971,0.0433,0.0093,0,0.0526,"NPSDT","24",41,24.609,-82.9496,24,36.54,-82,56.976
"1046",2019,"8/14/2019","DT","P","1PA",27,"The Maze",274,820,0.0817,0.0232,0.0037,0.1086,"NPSDT","23",30,24.609,-82.9496,24,36.54,-82,56.976
"1047",2019,"8/16/2019","DT         ","P          ","1P1",41,"White Shoal",411,808,0.0644,0.0037,0.0012,0.0693,"NPSDT","23",29,24.6414,-82.8962,24,38.484,-82,53.772
"1048",2019,"8/16/2019","DT         ","P          ","1P1",41,"White Shoal",412,817,0.1457,0.0196,0,0.1653,"NPSDT","23",24,24.6414,-82.8962,24,38.484,-82,53.772
"1049",2019,"8/16/2019","DT         ","P          ","1P1",41,"White Shoal",413,795,0.122,0.0013,0,0.1233,"NPSDT","22",18,24.6414,-82.8962,24,38.484,-82,53.772
"1050",2019,"8/16/2019","DT         ","P          ","1P1",41,"White Shoal",414,836,0.1053,0.0203,0.0108,0.1364,"NPSDT","23",15,24.6423,-82.8971,24,38.538,-82,53.826
"1051",2019,"8/17/2019","DT","P   ","1P3",43,"Prolifera Patch",431,2282,0.0342,0,0.0026,0.0368,"NPSDT","18",7,24.6206,-82.8696,24,37.236,-82,52.176
"1052",2019,"8/17/2019","DT","P   ","1P3",43,"Prolifera Patch",432,2591,0.0506,4e-04,0.0112,0.0622,"NPSDT","22",5,24.6206,-82.8696,24,37.236,-82,52.176
"1053",2019,"8/17/2019","DT","P   ","1P3",43,"Prolifera Patch",433,2489,0.0747,0,0.0281,0.1028,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1054",2019,"8/14/2019","DT","P   ","1P4",44,"Temptation Rock",441,756,0.086,0.0172,0.0172,0.1204,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1055",2019,"8/14/2019","DT","P   ","1P4",44,"Temptation Rock",442,837,0.0992,0.0084,0.0096,0.1172,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1056",2019,"8/14/2019","DT","P   ","1P4",44,"Temptation Rock",443,876,0.0856,0.0046,0.0011,0.0913,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1057",2019,"8/14/2019","DT","P   ","1P4",44,"Temptation Rock",444,892,0.1076,0.0123,0.0034,0.1233,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1058",2019,"8/14/2019","DT","P   ","1P5",45,"Mayer's Peak",451,768,0.2122,0.0352,0,0.2474,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1059",2019,"8/8/2019","DT","P   ","1P5",45,"Mayer's Peak",452,836,0.2309,0.0144,0.006,0.2513,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1060",2019,"8/14/2019","DT","P   ","1P5",45,"Mayer's Peak",453,876,0.1279,0.0228,0.008,0.1587,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1061",2019,"8/14/2019","DT","P   ","1P5",45,"Mayer's Peak",454,784,0.1633,0.0421,0.0077,0.2131,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1062",2019,"8/17/2019","DT         ","OD         ","1D1",82,"Bird Key Reef",821,839,0.1144,0.0393,0,0.1537,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
"1063",2019,"8/17/2019","DT         ","OD         ","1D1",82,"Bird Key Reef",822,784,0.2003,0.0077,0.0026,0.2106,"NPSDT","22",40,24.6117,-82.8702,24,36.702,-82,52.212
"1064",2019,"8/17/2019","DT         ","OD         ","1D1",82,"Bird Key Reef",823,960,0.1667,0.0167,0,0.1834,"NPSDT","23",43,24.6117,-82.8702,24,36.702,-82,52.212
"1065",2019,"8/17/2019","DT         ","OD         ","1D1",82,"Bird Key Reef",824,1042,0.2361,0.0173,0.0038,0.2572,"NPSDT","25",45,24.6117,-82.8702,24,36.702,-82,52.212
"1066",2019,"8/15/2019","DT         ","OD         ","1D2",83,"Black Coral Rock",831,881,0.0795,0.0114,0.0023,0.0932,"FKNMS","19",71,24.6993,-83.0022,24,41.958,-83,0.132
"1067",2019,"8/15/2019","DT         ","OD         ","1D2",83,"Black Coral Rock",832,894,0.0794,0.0112,0,0.0906,"FKNMS","19",70,24.6993,-83.0022,24,41.958,-83,0.132
"1068",2019,"8/15/2019","DT         ","OD         ","1D2",83,"Black Coral Rock",833,942,0.0276,0.0244,0.0011,0.0531,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1069",2019,"8/15/2019","DT         ","OD         ","1D2",83,"Black Coral Rock",834,889,0.0742,0.0247,0.0011,0.1,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1070",2020,"8/13/2020","DT","P","1PA",27,"The Maze",271,876,0.1267,0.0274,0.0205,0.1746,"NPSDT","21",42,24.609,-82.9496,24,36.54,-82,56.976
"1071",2020,"8/13/2020","DT","P","1PA",27,"The Maze",272,907,0.0827,0.0353,0.0022,0.1202,"NPSDT","23",38,24.609,-82.9496,24,36.54,-82,56.976
"1072",2020,"8/13/2020","DT","P","1PA",27,"The Maze",273,893,0.0571,0.0213,0,0.0784,"NPSDT","24",41,24.609,-82.9496,24,36.54,-82,56.976
"1073",2020,"8/13/2020","DT","P","1PA",27,"The Maze",274,918,0.0882,0.0109,0.0054,0.1045,"NPSDT","23",30,24.609,-82.9496,24,36.54,-82,56.976
"1074",2020,"8/15/2020","DT         ","P          ","1P1",41,"White Shoal",411,864,0.0613,0.0197,0,0.081,"NPSDT","23",29,24.6414,-82.8962,24,38.484,-82,53.772
"1075",2020,"8/15/2020","DT         ","P          ","1P1",41,"White Shoal",412,850,0.1835,0.0129,0.0024,0.1988,"NPSDT","23",24,24.6414,-82.8962,24,38.484,-82,53.772
"1076",2020,"8/15/2020","DT         ","P          ","1P1",41,"White Shoal",413,807,0.1859,0.0025,0.0012,0.1896,"NPSDT","22",18,24.6414,-82.8962,24,38.484,-82,53.772
"1077",2020,"8/15/2020","DT         ","P          ","1P1",41,"White Shoal",414,941,0.1658,0.0106,0.0181,0.1945,"NPSDT","23",15,24.6423,-82.8971,24,38.538,-82,53.826
"1078",2020,"8/12/2020","DT","P   ","1P3",43,"Prolifera Patch",431,2482,0.0258,0,0.0032,0.029,"NPSDT","18",7,24.6206,-82.8696,24,37.236,-82,52.176
"1079",2020,"8/12/2020","DT","P   ","1P3",43,"Prolifera Patch",432,2781,0.0449,0,0.0169,0.0618,"NPSDT","22",5,24.6206,-82.8696,24,37.236,-82,52.176
"1080",2020,"8/12/2020","DT","P   ","1P3",43,"Prolifera Patch",433,2764,0.0568,4e-04,0.0195,0.0767,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1081",2020,"8/13/2020","DT","P   ","1P4",44,"Temptation Rock",441,823,0.2017,0.0243,0.0328,0.2588,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1082",2020,"8/13/2020","DT","P   ","1P4",44,"Temptation Rock",442,918,0.1688,0.0153,0.0142,0.1983,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1083",2020,"8/13/2020","DT","P   ","1P4",44,"Temptation Rock",443,880,0.1159,0.017,0.0216,0.1545,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1084",2020,"8/13/2020","DT","P   ","1P4",44,"Temptation Rock",444,884,0.1629,0.0147,0,0.1776,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1085",2020,"8/13/2020","DT","P   ","1P5",45,"Mayer's Peak",451,829,0.269,0.0338,0.0145,0.3173,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1086",2020,"8/13/2020","DT","P   ","1P5",45,"Mayer's Peak",452,841,0.2271,0.019,0.0119,0.258,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1087",2020,"8/13/2020","DT","P   ","1P5",45,"Mayer's Peak",453,875,0.2183,0.0229,0.008,0.2492,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1088",2020,"8/13/2020","DT","P   ","1P5",45,"Mayer's Peak",454,814,0.2445,0.0307,0.0467,0.3219,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1089",2020,"8/12/2020","DT         ","OD         ","1D1",82,"Bird Key Reef",821,976,0.1342,0.0195,0.001,0.1547,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
"1090",2020,"8/12/2020","DT         ","OD         ","1D1",82,"Bird Key Reef",822,948,0.1719,0.0042,0.0011,0.1772,"NPSDT","22",40,24.6117,-82.8702,24,36.702,-82,52.212
"1091",2020,"8/12/2020","DT         ","OD         ","1D1",82,"Bird Key Reef",823,946,0.1469,0.0211,0.0021,0.1701,"NPSDT","23",43,24.6117,-82.8702,24,36.702,-82,52.212
"1092",2020,"8/12/2020","DT         ","OD         ","1D1",82,"Bird Key Reef",824,974,0.2259,0.0246,0.001,0.2515,"NPSDT","25",45,24.6117,-82.8702,24,36.702,-82,52.212
"1093",2020,"8/14/2020","DT         ","OD         ","1D2",83,"Black Coral Rock",831,834,0.0875,0.0156,0.0024,0.1055,"FKNMS","19",71,24.6993,-83.0022,24,41.958,-83,0.132
"1094",2020,"8/14/2020","DT         ","OD         ","1D2",83,"Black Coral Rock",832,879,0.0865,0.0137,0,0.1002,"FKNMS","19",70,24.6993,-83.0022,24,41.958,-83,0.132
"1095",2020,"8/14/2020","DT         ","OD         ","1D2",83,"Black Coral Rock",833,876,0.0605,0.0263,0.0046,0.0914,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1096",2020,"8/14/2020","DT         ","OD         ","1D2",83,"Black Coral Rock",834,764,0.0812,0.0275,0.0013,0.11,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1097",2021,"10/8/2021","DT","P","1PA",27,"The Maze",271,876,0.0947,0.0422,0.0057,0.1426,"NPSDT","21",42,24.609,-82.9496,24,36.54,-82,56.976
"1098",2021,"10/8/2021","DT","P","1PA",27,"The Maze",272,914,0.0974,0.0383,0.0011,0.1368,"NPSDT","23",38,24.609,-82.9496,24,36.54,-82,56.976
"1099",2021,"10/8/2021","DT","P","1PA",27,"The Maze",273,991,0.0575,0.0484,0,0.1059,"NPSDT","24",41,24.609,-82.9496,24,36.54,-82,56.976
"1100",2021,"10/8/2021","DT","P","1PA",27,"The Maze",274,1002,0.0818,0.024,0.006,0.1118,"NPSDT","23",30,24.609,-82.9496,24,36.54,-82,56.976
"1101",2021,"10/10/2021","DT         ","P          ","1P1",41,"White Shoal",411,903,0.1174,0.0155,0,0.1329,"NPSDT","23",29,24.6414,-82.8962,24,38.484,-82,53.772
"1102",2021,"10/10/2021","DT         ","P          ","1P1",41,"White Shoal",412,913,0.149,0.0153,0.0011,0.1654,"NPSDT","23",24,24.6414,-82.8962,24,38.484,-82,53.772
"1103",2021,"10/10/2021","DT         ","P          ","1P1",41,"White Shoal",413,907,0.1951,0.0011,0.0044,0.2006,"NPSDT","22",18,24.6414,-82.8962,24,38.484,-82,53.772
"1104",2021,"10/9/2021","DT         ","P          ","1P1",41,"White Shoal",414,936,0.2244,0.0128,0.0459,0.2831,"NPSDT","23",15,24.6423,-82.8971,24,38.538,-82,53.826
"1105",2021,"10/9/2021","DT","P   ","1P3",43,"Prolifera Patch",431,2414,0.0257,4e-04,0.0037,0.0298,"NPSDT","18",7,24.6206,-82.8696,24,37.236,-82,52.176
"1106",2021,"10/9/2021","DT","P   ","1P3",43,"Prolifera Patch",432,2654,0.0426,0,0.0057,0.0483,"NPSDT","22",5,24.6206,-82.8696,24,37.236,-82,52.176
"1107",2021,"10/9/2021","DT","P   ","1P3",43,"Prolifera Patch",433,2685,0.0711,7e-04,0.035,0.1068,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1108",2021,"10/8/2021","DT","P   ","1P4",44,"Temptation Rock",441,875,0.1669,0.0251,0.0354,0.2274,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1109",2021,"10/8/2021","DT","P   ","1P4",44,"Temptation Rock",442,883,0.1438,0.026,0.0079,0.1777,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1110",2021,"10/8/2021","DT","P   ","1P4",44,"Temptation Rock",443,916,0.1037,0.0207,0.0142,0.1386,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1111",2021,"10/8/2021","DT","P   ","1P4",44,"Temptation Rock",444,918,0.1383,0.0196,0,0.1579,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1112",2021,"10/8/2021","DT","P   ","1P5",45,"Mayer's Peak",451,787,0.2554,0.0597,0.0064,0.3215,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1113",2021,"10/8/2021","DT","P   ","1P5",45,"Mayer's Peak",452,857,0.3221,0.035,0.0047,0.3618,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1114",2021,"10/8/2021","DT","P   ","1P5",45,"Mayer's Peak",453,877,0.2087,0.0639,0.0091,0.2817,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1115",2021,"10/8/2021","DT","P   ","1P5",45,"Mayer's Peak",454,884,0.2285,0.0724,0.0283,0.3292,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1116",2021,"10/9/2021","DT         ","OD         ","1D1",82,"Bird Key Reef",821,914,0.1335,0.0263,0,0.1598,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
"1117",2021,"10/9/2021","DT         ","OD         ","1D1",82,"Bird Key Reef",822,973,0.1131,0.0072,0.0123,0.1326,"NPSDT","22",40,24.6117,-82.8702,24,36.702,-82,52.212
"1118",2021,"10/9/2021","DT         ","OD         ","1D1",82,"Bird Key Reef",823,985,0.1381,0.0254,0.0061,0.1696,"NPSDT","23",43,24.6117,-82.8702,24,36.702,-82,52.212
"1119",2021,"10/9/2021","DT         ","OD         ","1D1",82,"Bird Key Reef",824,1089,0.1983,0.0211,9e-04,0.2203,"NPSDT","25",45,24.6117,-82.8702,24,36.702,-82,52.212
"1120",2021,"10/7/2021","DT         ","OD         ","1D2",83,"Black Coral Rock",831,803,0.0971,0.0286,0,0.1257,"FKNMS","19",71,24.6993,-83.0022,24,41.958,-83,0.132
"1121",2021,"10/7/2021","DT         ","OD         ","1D2",83,"Black Coral Rock",832,941,0.0755,0.0266,0,0.1021,"FKNMS","19",70,24.6993,-83.0022,24,41.958,-83,0.132
"1122",2021,"10/7/2021","DT         ","OD         ","1D2",83,"Black Coral Rock",833,965,0.0518,0.0259,0.0052,0.0829,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1123",2021,"10/7/2021","DT         ","OD         ","1D2",83,"Black Coral Rock",834,859,0.092,0.021,0.0012,0.1142,"FKNMS","20",71,24.6993,-83.0022,24,41.958,-83,0.132
"1124",2022,"8/11/2022","DT","P","1PA",27,"The Maze",271,894,0.1253,0.0548,0.0123,0.1924,"NPSDT","21",42,24.609,-82.9496,24,36.54,-82,56.976
"1125",2022,"8/11/2022","DT","P","1PA",27,"The Maze",272,977,0.0809,0.0604,0.0092,0.1505,"NPSDT","23",38,24.609,-82.9496,24,36.54,-82,56.976
"1126",2022,"8/11/2022","DT","P","1PA",27,"The Maze",273,1010,0.0525,0.0584,0,0.1109,"NPSDT","24",41,24.609,-82.9496,24,36.54,-82,56.976
"1127",2022,"8/11/2022","DT","P","1PA",27,"The Maze",274,947,0.1024,0.0306,0.0074,0.1404,"NPSDT","23",30,24.609,-82.9496,24,36.54,-82,56.976
"1128",2022,"8/12/2022","DT         ","P          ","1P1",41,"White Shoal",411,848,0.0884,0.0024,0.0035,0.0943,"NPSDT","23",29,24.6414,-82.8962,24,38.484,-82,53.772
"1129",2022,"8/12/2022","DT         ","P          ","1P1",41,"White Shoal",412,833,0.0924,0.0084,0,0.1008,"NPSDT","23",24,24.6414,-82.8962,24,38.484,-82,53.772
"1130",2022,"8/12/2022","DT         ","P          ","1P1",41,"White Shoal",413,796,0.1533,0.005,0.005,0.1633,"NPSDT","22",18,24.6414,-82.8962,24,38.484,-82,53.772
"1131",2022,"8/12/2022","DT         ","P          ","1P1",41,"White Shoal",414,860,0.2,0.014,0.0163,0.2303,"NPSDT","23",15,24.6423,-82.8971,24,38.538,-82,53.826
"1132",2022,"8/15/2022","DT","P   ","1P3",43,"Prolifera Patch",431,2630,0.0194,0,0.0068,0.0262,"NPSDT","18",7,24.6206,-82.8696,24,37.236,-82,52.176
"1133",2022,"8/15/2022","DT","P   ","1P3",43,"Prolifera Patch",432,2684,0.0473,0,0.0063,0.0536,"NPSDT","22",5,24.6206,-82.8696,24,37.236,-82,52.176
"1134",2022,"8/15/2022","DT","P   ","1P3",43,"Prolifera Patch",433,2678,0.0814,0,0.0276,0.109,"NPSDT","21",7,24.6206,-82.8696,24,37.236,-82,52.176
"1135",2022,"8/11/2022","DT","P   ","1P4",44,"Temptation Rock",441,858,0.1865,0.0396,0.021,0.2471,"NPSDT","20",23,24.6431,-82.9307,24,38.586,-82,55.842
"1136",2022,"8/11/2022","DT","P   ","1P4",44,"Temptation Rock",442,877,0.1163,0.0274,0.0103,0.154,"NPSDT","21",22,24.6431,-82.9307,24,38.586,-82,55.842
"1137",2022,"8/11/2022","DT","P   ","1P4",44,"Temptation Rock",443,877,0.1231,0.0057,0.008,0.1368,"NPSDT","23",21,24.6431,-82.9307,24,38.586,-82,55.842
"1138",2022,"8/11/2022","DT","P   ","1P4",44,"Temptation Rock",444,947,0.1225,0.0306,0.0074,0.1605,"NPSDT","22",28,24.6431,-82.9307,24,38.586,-82,55.842
"1139",2022,"8/11/2022","DT","P   ","1P5",45,"Mayer's Peak",451,854,0.2026,0.0585,0.0082,0.2693,"NPSDT","21",31,24.608,-82.944,24,36.48,-82,56.64
"1140",2022,"8/11/2022","DT","P   ","1P5",45,"Mayer's Peak",452,931,0.2342,0.0516,0.0064,0.2922,"NPSDT","21",32,24.608,-82.944,24,36.48,-82,56.64
"1141",2022,"8/11/2022","DT","P   ","1P5",45,"Mayer's Peak",453,948,0.192,0.0643,0.0095,0.2658,"NPSDT","22",30,24.608,-82.944,24,36.48,-82,56.64
"1142",2022,"8/11/2022","DT","P   ","1P5",45,"Mayer's Peak",454,911,0.1998,0.1065,0.0285,0.3348,"NPSDT","19",29,24.608,-82.944,24,36.48,-82,56.64
"1143",2022,"8/14/2022","DT         ","OD         ","1D1",82,"Bird Key Reef",821,924,0.1245,0.0173,0,0.1418,"NPSDT","22",45,24.6117,-82.8702,24,36.702,-82,52.212
