SampleYear,ImageDate,Subregion,Habitat,SiteCode,SiteID,SiteName,StationID,Surveyed_all_years?,points,BOCT,EOCT,GVEN,OCTO
2013,6/21/2013,MK,OD,7D1,74,Alligator Deep,741,N,946,0.1237,0,0,0.1237
2013,6/21/2013,MK,OD,7D1,74,Alligator Deep,742,N,950,0.0758,0.0011,0,0.0769
2013,6/21/2013,MK,OD,7D1,74,Alligator Deep,743,Y,1036,0.1284,0,0,0.1284
2013,6/21/2013,MK,OD,7D1,74,Alligator Deep,744,Y,997,0.0903,0,0.002,0.0923
2013,5/13/2013,MK,OD,7D2,75,Tennessee Deep,751,N,907,0.1213,0.0066,0.0143,0.1422
2013,5/13/2013,MK,OD,7D2,75,Tennessee Deep,752,Y,870,0.0483,0,0.0126,0.0609
2013,5/13/2013,MK,OD,7D2,75,Tennessee Deep,753,Y,869,0.0829,0.0023,0.0219,0.1071
2013,5/13/2013,MK,OD,7D2,75,Tennessee Deep,754,N,970,0.0763,0.0031,0.0216,0.101
2013,5/15/2013,MK,OD,5D1,76,Sombrero Deep,761,N,732,0.082,0.0123,0.0027,0.097
2013,5/15/2013,MK,OD,5D1,76,Sombrero Deep,762,N,720,0.0667,0.0014,0,0.0681
2013,5/8/2013,MK,OD,5D1,76,Sombrero Deep,763,Y,954,0.0304,0,0.0052,0.0356
2013,5/8/2013,MK,OD,5D1,76,Sombrero Deep,764,Y,920,0.0609,0.0033,0,0.0642
2013,5/9/2013,LK,OD,5D2,77,Looe Key Deep,771,Y,848,0.2028,0.0047,0.0177,0.2252
2013,5/9/2013,LK,OD,5D2,77,Looe Key Deep,772,Y,844,0.1884,0.0024,0.0201,0.2109
2013,7/12/2013,LK,OD,5D2,77,Looe Key Deep,773,Y,913,0.1993,0.0022,0.0197,0.2212
2013,7/12/2013,LK,OD,5D2,77,Looe Key Deep,774,N,982,0.2047,0,0.0102,0.2149
2013,7/17/2013,LK,OD,5D3,78,Eastern Sambo Deep,781,N,1035,0.1014,0.0174,0.0039,0.1227
2013,7/17/2013,LK,OD,5D3,78,Eastern Sambo Deep,782,Y,841,0.1082,0.0095,0.0012,0.1189
2013,7/17/2013,LK,OD,5D3,78,Eastern Sambo Deep,783,Y,878,0.1469,0.0273,0.0011,0.1753
2013,7/17/2013,LK,OD,5D3,78,Eastern Sambo Deep,784,Y,955,0.0691,0.0251,0,0.0942
2013,7/15/2013,LK,OD,5D4,79,Western Sambo Deep,791,Y,1004,0.0578,0.0219,0,0.0797
2013,7/15/2013,LK,OD,5D4,79,Western Sambo Deep,792,Y,930,0.0688,0.0086,0,0.0774
2013,7/15/2013,LK,OD,5D4,79,Western Sambo Deep,793,N,1068,0.1386,0.0028,0,0.1414
2013,7/15/2013,LK,OD,5D4,79,Western Sambo Deep,794,Y,1032,0.126,0.0087,0,0.1347
2013,7/10/2013,LK,OD,5D5,80,Rock Key Deep,801,N,948,0.2015,0.0105,0,0.212
2013,7/10/2013,LK,OD,5D5,80,Rock Key Deep,802,N,947,0.1647,0.0084,0,0.1731
2013,7/10/2013,LK,OD,5D5,80,Rock Key Deep,803,Y,953,0.1626,0.001,0.001,0.1646
2013,7/10/2013,LK,OD,5D5,80,Rock Key Deep,804,Y,901,0.1609,0.0111,0.0022,0.1742
2013,7/11/2013,LK,OD,2D1,81,Sand Key Deep,811,Y,1023,0.1036,0.002,0,0.1056
2013,7/11/2013,LK,OD,2D1,81,Sand Key Deep,812,Y,1022,0.1595,0,0,0.1595
2013,7/11/2013,LK,OD,2D1,81,Sand Key Deep,813,N,1051,0.1675,0.0029,0.0029,0.1733
2013,7/11/2013,LK,OD,2D1,81,Sand Key Deep,814,Y,978,0.138,0.002,0,0.14
2014,7/12/2014,UK,HB,9H1,10,Rattlesnake,101,N,1054,0,0,0.0028,0.0028
2014,7/12/2014,UK,HB,9H1,10,Rattlesnake,102,N,969,0.0041,0.001,0,0.0051
2014,7/12/2014,UK,HB,9H1,10,Rattlesnake,103,N,976,0,0.002,0,0.002
2014,7/12/2014,UK,HB,9H1,10,Rattlesnake,104,N,1005,0,0,0,0
2014,7/11/2014,UK,HB,9H2,11,El Radabob,111,N,820,0,0.0012,0,0.0012
2014,7/11/2014,UK,HB,9H2,11,El Radabob,112,N,770,0,0.0026,0,0.0026
2014,7/11/2014,UK,HB,9H2,11,El Radabob,113,N,741,0,0.0013,0,0.0013
2014,7/11/2014,UK,HB,9H2,11,El Radabob,114,N,821,0.0049,0,0,0.0049
2014,7/10/2014,UK,HB,9H3,12,Dove Key,121,N,775,0.0103,0,0,0.0103
2014,7/10/2014,UK,HB,9H3,12,Dove Key,122,N,843,0.0119,0,0,0.0119
2014,7/10/2014,UK,HB,9H3,12,Dove Key,123,N,829,0.0241,0.0036,0,0.0277
2014,7/10/2014,UK,HB,9H3,12,Dove Key,124,N,820,0.0073,0.0012,0,0.0085
2014,7/21/2014,MK,HB,7H2,14,Long Key,141,N,993,0.1007,0,0,0.1007
2014,7/21/2014,MK,HB,7H2,14,Long Key,142,N,1022,0.0832,0,0,0.0832
2014,7/21/2014,MK,HB,7H2,14,Long Key,143,N,1042,0.1113,0,0,0.1113
2014,7/21/2014,MK,HB,7H2,14,Long Key,144,N,1006,0.1173,0,0.001,0.1183
2014,8/20/2014,MK,HB,5H1,15,Moser Channel,151,N,993,0.0937,0,0,0.0937
2014,8/20/2014,MK,HB,5H1,15,Moser Channel,152,N,958,0.1336,0.0031,0,0.1367
2014,8/20/2014,MK,HB,5H1,15,Moser Channel,153,N,962,0.1195,0,0,0.1195
2014,8/20/2014,MK,HB,5H1,15,Moser Channel,154,N,986,0.1278,0,0,0.1278
2014,7/22/2014,MK,HB,5H2,16,Molasses Keys,161,N,1004,0.0538,0,0,0.0538
2014,7/22/2014,MK,HB,5H2,16,Molasses Keys,162,N,1040,0.0173,0,0,0.0173
2014,7/22/2014,MK,HB,5H2,16,Molasses Keys,163,N,1025,0.0195,0,0,0.0195
2014,7/22/2014,MK,HB,5H2,16,Molasses Keys,164,N,1016,0.0128,0.002,0,0.0148
2014,8/20/2014,LK,BCP,3H1,18,Content Keys,181,Y,883,0,0,0,0
2014,8/20/2014,LK,BCP,3H1,18,Content Keys,182,N,906,0,0,0,0
2014,8/20/2014,LK,BCP,3H1,18,Content Keys,183,Y,888,0,0,0,0
2014,8/20/2014,LK,BCP,3H1,18,Content Keys,184,Y,864,0,0,0,0
2014,7/10/2014,UK,P,9P5,21,Two Patches,211,N,822,0.1387,0,0.0353,0.174
2014,7/10/2014,UK,P,9P5,21,Two Patches,212,N,833,0.1357,0,0.0264,0.1621
2014,7/10/2014,UK,P,9P5,21,Two Patches,213,N,897,0.1438,0.0045,0.0268,0.1751
2014,7/10/2014,UK,P,9P5,21,Two Patches,214,N,903,0.1805,0.0022,0.0221,0.2048
2014,7/10/2014,UK,P,9P6,22,Burr Fish,221,N,955,0.0168,0.001,0.0251,0.0429
2014,7/10/2014,UK,P,9P6,22,Burr Fish,222,N,853,0.0164,0.0047,0.034,0.0551
2014,7/10/2014,UK,P,9P6,22,Burr Fish,223,N,940,0.0734,0.0011,0.0128,0.0873
2014,7/10/2014,UK,P,9P6,22,Burr Fish,224,N,920,0.012,0,0.0196,0.0316
2014,8/18/2014,MK,P,7P3,23,Rawa Reef,231,N,960,0.0094,0.0104,0.0125,0.0323
2014,8/18/2014,MK,P,7P3,23,Rawa Reef,232,N,872,0.0183,0.0034,0.0516,0.0733
2014,8/18/2014,MK,P,7P3,23,Rawa Reef,233,N,934,0.0139,0.0096,0.0514,0.0749
2014,8/18/2014,MK,P,7P3,23,Rawa Reef,234,N,1099,0.0246,0,0.01,0.0346
2014,8/16/2014,MK,P,7P4,24,Thor,241,N,729,0.0658,0.0604,0.0631,0.1893
2014,8/16/2014,MK,P,7P4,24,Thor,242,N,854,0.0855,0.0246,0.0621,0.1722
2014,8/16/2014,MK,P,7P4,24,Thor,243,N,708,0.0975,0.0297,0.0198,0.147
2014,8/16/2014,MK,P,7P4,24,Thor,244,N,758,0.062,0.0172,0.0594,0.1386
2014,8/12/2014,LK,P,5P5,25,Wonderland,251,N,960,0.0708,0.0156,0.0229,0.1093
2014,8/12/2014,LK,P,5P5,25,Wonderland,252,N,887,0.1003,0.044,0.0383,0.1826
2014,8/12/2014,LK,P,5P5,25,Wonderland,253,N,984,0.1514,0.0152,0.0793,0.2459
2014,8/12/2014,LK,P,5P5,25,Wonderland,254,N,922,0.0542,0.026,0.0347,0.1149
2014,8/11/2014,LK,P,5P6,26,Red Dun Reef,261,N,969,0.2508,0.0134,0.0103,0.2745
2014,8/11/2014,LK,P,5P6,26,Red Dun Reef,262,N,1159,0.1769,0.0362,0.0388,0.2519
2014,8/11/2014,LK,P,5P6,26,Red Dun Reef,263,N,1160,0.2431,0.0371,0.0405,0.3207
2014,8/11/2014,LK,P,5P6,26,Red Dun Reef,264,N,906,0.1755,0.0132,0.0132,0.2019
2014,7/14/2014,UK,P,9P1,30,Turtle,301,Y,1087,0.3505,0.0202,0.0147,0.3854
2014,7/14/2014,UK,P,9P1,30,Turtle,302,Y,1088,0.2665,0.0257,0.1057,0.3979
2014,7/14/2014,UK,P,9P1,30,Turtle,303,N,1200,0.3,0.1408,0.0417,0.4825
2014,7/14/2014,UK,P,9P1,30,Turtle,304,N,1218,0.4704,0.0386,0.0197,0.5287
2014,7/9/2014,UK,P,9P3,32,Porter Patch,321,Y,1130,0.1204,0.0018,0.0027,0.1249
2014,7/9/2014,UK,P,9P3,32,Porter Patch,322,Y,1067,0.1068,0.0084,0.0019,0.1171
2014,7/9/2014,UK,P,9P3,32,Porter Patch,323,Y,1075,0.1433,0.0093,0.0037,0.1563
2014,7/9/2014,UK,P,9P3,32,Porter Patch,324,N,1168,0.1592,0.012,0.0094,0.1806
2014,7/15/2014,UK,P,9P4,33,Admiral,331,Y,948,0.1044,0.0074,0.0612,0.173
2014,7/15/2014,UK,P,9P4,33,Admiral,332,Y,821,0.0597,0.0049,0.0305,0.0951
2014,7/15/2014,UK,P,9P4,33,Admiral,333,Y,903,0.0653,0,0.0199,0.0852
2014,7/15/2014,UK,P,9P4,33,Admiral,334,Y,952,0.1618,0.0032,0.0252,0.1902
2014,8/18/2014,MK,P,7P1,34,West Turtle Shoal,341,Y,1003,0.1047,0.013,0.0708,0.1885
2014,8/18/2014,MK,P,7P1,34,West Turtle Shoal,342,Y,965,0.1098,0.0238,0.0756,0.2092
2014,8/18/2014,MK,P,7P1,34,West Turtle Shoal,343,Y,980,0.0908,0.048,0.0684,0.2072
2014,8/18/2014,MK,P,7P1,34,West Turtle Shoal,344,Y,999,0.1532,0.038,0.0511,0.2423
2014,8/15/2014,MK,P,7P2,35,Dustan Rocks,351,N,921,0.1683,0.0011,0.0499,0.2193
2014,8/15/2014,MK,P,7P2,35,Dustan Rocks,352,Y,799,0.1452,0,0.0476,0.1928
2014,8/15/2014,MK,P,7P2,35,Dustan Rocks,353,Y,837,0.1362,0.0024,0.0239,0.1625
2014,8/16/2014,MK,P,7P2,35,Dustan Rocks,354,Y,858,0.1399,0.0035,0.0186,0.162
2014,8/11/2014,LK,P,5P1,36,West Washer Women,361,Y,924,0.1937,0.0844,0.0206,0.2987
2014,8/11/2014,LK,P,5P1,36,West Washer Women,362,N,1005,0.2109,0.0627,0.0299,0.3035
2014,8/11/2014,LK,P,5P1,36,West Washer Women,363,Y,1003,0.1545,0.0758,0.003,0.2333
2014,8/11/2014,LK,P,5P1,36,West Washer Women,364,N,923,0.1733,0.104,0,0.2773
2014,8/13/2014,LK,P,5P2,37,Western Head,371,N,904,0,0.01,0,0.01
2014,8/13/2014,LK,P,5P2,37,Western Head,372,Y,1115,0.0009,0.0206,0,0.0215
2014,8/13/2014,LK,P,5P2,37,Western Head,373,Y,895,0.0034,0.0246,0,0.028
2014,8/13/2014,LK,P,5P2,37,Western Head,374,Y,927,0,0.0388,0,0.0388
2014,8/8/2014,LK,P,5P3,38,Cliff Green,381,N,1013,0.2952,0.0276,0.0247,0.3475
2014,8/8/2014,LK,P,5P3,38,Cliff Green,382,N,929,0.239,0.0431,0.0409,0.323
2014,8/8/2014,LK,P,5P3,38,Cliff Green,383,Y,864,0.2303,0.0648,0.0289,0.324
2014,8/8/2014,LK,P,5P3,38,Cliff Green,384,Y,876,0.1804,0.0651,0.0251,0.2706
2014,8/9/2014,LK,BCP,2P1,39,Smith Shoal,391,N,1153,0,0,0,0
2014,8/9/2014,LK,BCP,2P1,39,Smith Shoal,392,Y,864,0,0,0,0
2014,8/9/2014,LK,BCP,2P1,39,Smith Shoal,393,Y,1123,0,0,0,0
2014,8/9/2014,LK,BCP,2P1,39,Smith Shoal,394,Y,1111,0,0,0,0
2014,8/12/2014,LK,P,5P4,40,Jaap Reef,401,Y,1142,0,0,0,0
2014,8/12/2014,LK,P,5P4,40,Jaap Reef,402,Y,1108,0,0.0099,0.0054,0.0153
2014,8/12/2014,LK,P,5P4,40,Jaap Reef,403,N,1160,0.0078,0,0.0043,0.0121
2014,8/12/2014,LK,P,5P4,40,Jaap Reef,404,Y,1019,0.0079,0.002,0,0.0099
2014,7/8/2014,UK,OS,9S1,50,Carysfort Shallow,501,Y,997,0.0181,0,0.0502,0.0683
2014,7/8/2014,UK,OS,9S1,50,Carysfort Shallow,502,Y,1009,0.001,0,0.0307,0.0317
2014,7/17/2014,UK,OS,9S1,50,Carysfort Shallow,503,Y,1053,0.2184,0.0028,0.0456,0.2668
2014,7/17/2014,UK,OS,9S1,50,Carysfort Shallow,504,N,1120,0.1179,0,0.1786,0.2965
2014,7/9/2014,UK,OS,9S2,51,Grecian Rocks,511,Y,906,0.043,0,0.128,0.171
2014,7/9/2014,UK,OS,9S2,51,Grecian Rocks,512,Y,856,0.007,0,0.0596,0.0666
2014,7/7/2014,UK,OS,9S2,51,Grecian Rocks,513,Y,1054,0.1812,0.0019,0.0114,0.1945
2014,7/7/2014,UK,OS,9S2,51,Grecian Rocks,514,Y,1039,0.3032,0.0058,0.0703,0.3793
2014,7/11/2014,UK,OS,9S3,52,Molasses Shallow,521,Y,833,0.1561,0,0.0756,0.2317
2014,7/11/2014,UK,OS,9S3,52,Molasses Shallow,522,Y,844,0.1979,0,0.0332,0.2311
2014,7/11/2014,UK,OS,9S3,52,Molasses Shallow,523,Y,1000,0.121,0.009,0,0.13
2014,7/11/2014,UK,OS,9S3,52,Molasses Shallow,524,N,1077,0.1291,0.0074,0.0065,0.143
2014,7/10/2014,UK,OS,9S4,53,Conch Shallow,531,Y,840,0.1083,0.0107,0.006,0.125
2014,7/10/2014,UK,OS,9S4,53,Conch Shallow,532,N,777,0.1184,0.0039,0.0103,0.1326
2014,7/10/2014,UK,OS,9S4,53,Conch Shallow,533,Y,890,0.2,0,0.0056,0.2056
2014,7/10/2014,UK,OS,9S4,53,Conch Shallow,534,Y,931,0.1643,0.0086,0.0183,0.1912
2014,7/16/2014,MK,OS,7S1,54,Alligator Shallow,541,Y,1068,0.1704,0,0.0019,0.1723
2014,7/16/2014,MK,OS,7S1,54,Alligator Shallow,542,Y,1037,0.2228,0.001,0.0068,0.2306
2014,7/16/2014,MK,OS,7S1,54,Alligator Shallow,543,Y,1042,0.1545,0,0.0058,0.1603
2014,7/16/2014,MK,OS,7S1,54,Alligator Shallow,544,N,1035,0.1507,0,0.0145,0.1652
2014,8/15/2014,MK,OS,7S2,55,Tennessee Shallow,551,N,905,0.1436,0,0,0.1436
2014,8/15/2014,MK,OS,7S2,55,Tennessee Shallow,552,Y,876,0.2158,0,0.0068,0.2226
2014,8/15/2014,MK,OS,7S2,55,Tennessee Shallow,553,Y,841,0.2081,0,0,0.2081
2014,8/15/2014,MK,OS,7S2,55,Tennessee Shallow,554,Y,831,0.225,0.0012,0.0036,0.2298
2014,5/28/2014,MK,OS,5S1,56,Sombrero Shallow,561,Y,946,0.1459,0.0011,0.0085,0.1555
2014,5/28/2014,MK,OS,5S1,56,Sombrero Shallow,562,Y,888,0.0563,0.0034,0.0867,0.1464
2014,7/7/2014,MK,OS,5S1,56,Sombrero Shallow,563,Y,867,0.1626,0.0046,0.03,0.1972
2014,7/7/2014,MK,OS,5S1,56,Sombrero Shallow,564,Y,811,0.0271,0,0.0838,0.1109
2014,8/19/2014,LK,OS,5S2,57,Looe Key Shallow,571,N,927,0.2104,0,0.0119,0.2223
2014,8/19/2014,LK,OS,5S2,57,Looe Key Shallow,572,Y,1001,0.0869,0.001,0,0.0879
2014,8/19/2014,LK,OS,5S2,57,Looe Key Shallow,573,Y,967,0.1727,0.0021,0.0269,0.2017
2014,8/19/2014,LK,OS,5S2,57,Looe Key Shallow,574,Y,1018,0.0344,0.002,0.0069,0.0433
2014,8/12/2014,LK,OS,5S3,58,Eastern Sambo Shallow,581,N,1078,0.0037,0,0.1169,0.1206
2014,8/12/2014,LK,OS,5S3,58,Eastern Sambo Shallow,582,Y,1040,0.0394,0.001,0.1067,0.1471
2014,8/12/2014,LK,OS,5S3,58,Eastern Sambo Shallow,583,Y,1108,0,0,0.0686,0.0686
2014,8/12/2014,LK,OS,5S3,58,Eastern Sambo Shallow,584,Y,1115,0.0556,0.0009,0.1031,0.1596
2014,8/7/2014,LK,OS,5S4,59,Western Sambo Shallow,591,Y,1041,0.1441,0,0.0048,0.1489
2014,8/7/2014,LK,OS,5S4,59,Western Sambo Shallow,592,Y,1209,0.115,0,0.0364,0.1514
2014,8/7/2014,LK,OS,5S4,59,Western Sambo Shallow,593,N,934,0.0846,0.0043,0.0471,0.136
2014,8/7/2014,LK,OS,5S4,59,Western Sambo Shallow,594,Y,844,0.0344,0,0.0498,0.0842
2014,8/6/2014,LK,OS,5S5,60,Rock Key Shallow,601,Y,919,0.0272,0.012,0.0337,0.0729
2014,8/6/2014,LK,OS,5S5,60,Rock Key Shallow,602,Y,992,0.129,0.002,0.0171,0.1481
2014,8/6/2014,LK,OS,5S5,60,Rock Key Shallow,603,Y,939,0.1491,0,0,0.1491
2014,8/6/2014,LK,OS,5S5,60,Rock Key Shallow,604,Y,867,0.0208,0.0023,0.105,0.1281
2014,8/5/2014,LK,OS,2S1,61,Sand Key Shallow,611,N,899,0.0467,0,0.0067,0.0534
2014,8/5/2014,LK,OS,2S1,61,Sand Key Shallow,612,Y,873,0.0745,0.0034,0.0252,0.1031
2014,8/5/2014,LK,OS,2S1,61,Sand Key Shallow,613,Y,955,0.1298,0.001,0.0126,0.1434
2014,8/5/2014,LK,OS,2S1,61,Sand Key Shallow,614,Y,806,0.0707,0,0.0186,0.0893
2014,7/8/2014,UK,OD,9D1,70,Carysfort Deep,701,Y,1048,0.0515,0.0811,0,0.1326
2014,7/8/2014,UK,OD,9D1,70,Carysfort Deep,702,Y,1039,0.0452,0.077,0,0.1222
2014,7/14/2014,UK,OD,9D1,70,Carysfort Deep,703,N,1038,0.0568,0.0607,0,0.1175
2014,7/14/2014,UK,OD,9D1,70,Carysfort Deep,704,N,1039,0.0722,0.0982,0.0029,0.1733
2014,10/16/2014,UK,OD,9D3,72,Molasses Deep,721,Y,916,0.0873,0.0109,0.0131,0.1113
2014,10/16/2014,UK,OD,9D3,72,Molasses Deep,722,Y,899,0.1368,0.0022,0.0044,0.1434
2014,7/19/2014,UK,OD,9D3,72,Molasses Deep,723,N,978,0.1125,0.0092,0,0.1217
2014,7/19/2014,UK,OD,9D3,72,Molasses Deep,724,N,1057,0.1126,0.017,0.0009,0.1305
2014,7/15/2014,UK,OD,9D4,73,Conch Deep,731,N,995,0.0633,0.0211,0.001,0.0854
2014,7/15/2014,UK,OD,9D4,73,Conch Deep,732,N,1068,0.0974,0.0169,0,0.1143
2014,7/15/2014,UK,OD,9D4,73,Conch Deep,733,Y,1042,0.0787,0.0365,0.001,0.1162
2014,7/15/2014,UK,OD,9D4,73,Conch Deep,734,Y,991,0.0575,0.0131,0.002,0.0726
2014,7/16/2014,MK,OD,7D1,74,Alligator Deep,741,N,1006,0.0994,0,0,0.0994
2014,7/16/2014,MK,OD,7D1,74,Alligator Deep,742,N,989,0.0617,0.001,0,0.0627
2014,7/16/2014,MK,OD,7D1,74,Alligator Deep,743,Y,1077,0.0761,0,0,0.0761
2014,7/16/2014,MK,OD,7D1,74,Alligator Deep,744,Y,1039,0.0962,0,0,0.0962
2014,8/15/2014,MK,OD,7D2,75,Tennessee Deep,751,N,904,0.1029,0.0177,0.0288,0.1494
2014,8/15/2014,MK,OD,7D2,75,Tennessee Deep,752,Y,830,0.0398,0.0157,0.0217,0.0772
2014,8/15/2014,MK,OD,7D2,75,Tennessee Deep,753,Y,790,0.0646,0.0152,0.0266,0.1064
2014,8/15/2014,MK,OD,7D2,75,Tennessee Deep,754,N,886,0.0418,0.0226,0.0248,0.0892
2014,5/28/2014,MK,OD,5D1,76,Sombrero Deep,761,N,861,0.0732,0,0.0012,0.0744
2014,5/28/2014,MK,OD,5D1,76,Sombrero Deep,762,N,932,0.0558,0.0054,0,0.0612
2014,5/29/2014,MK,OD,5D1,76,Sombrero Deep,763,Y,973,0.0401,0.0031,0,0.0432
2014,5/29/2014,MK,OD,5D1,76,Sombrero Deep,764,Y,931,0.0655,0.0064,0,0.0719
2014,7/23/2014,LK,OD,5D2,77,Looe Key Deep,771,Y,1066,0.1341,0.0028,0.0141,0.151
2014,7/23/2014,LK,OD,5D2,77,Looe Key Deep,772,Y,1024,0.123,0.0068,0.0088,0.1386
2014,7/23/2014,LK,OD,5D2,77,Looe Key Deep,773,Y,986,0.1856,0.0061,0.0243,0.216
2014,7/23/2014,LK,OD,5D2,77,Looe Key Deep,774,N,999,0.1772,0.005,0.006,0.1882
2014,8/8/2014,LK,OD,5D3,78,Eastern Sambo Deep,781,N,1197,0.0752,0.0393,0.0008,0.1153
2014,8/8/2014,LK,OD,5D3,78,Eastern Sambo Deep,782,Y,1046,0.1415,0.0363,0,0.1778
2014,8/8/2014,LK,OD,5D3,78,Eastern Sambo Deep,783,Y,1028,0.1041,0.0321,0,0.1362
2014,8/8/2014,LK,OD,5D3,78,Eastern Sambo Deep,784,Y,1094,0.074,0.0155,0,0.0895
2014,8/7/2014,LK,OD,5D4,79,Western Sambo Deep,791,Y,996,0.0683,0.0311,0,0.0994
2014,8/7/2014,LK,OD,5D4,79,Western Sambo Deep,792,Y,921,0.0684,0.0293,0,0.0977
2014,8/7/2014,LK,OD,5D4,79,Western Sambo Deep,793,N,888,0.1408,0.0056,0.0011,0.1475
2014,8/7/2014,LK,OD,5D4,79,Western Sambo Deep,794,Y,884,0.1041,0.0113,0,0.1154
2014,8/6/2014,LK,OD,5D5,80,Rock Key Deep,801,N,1022,0.1614,0.0127,0,0.1741
2014,8/6/2014,LK,OD,5D5,80,Rock Key Deep,802,N,1034,0.1692,0.0087,0.0019,0.1798
2014,8/6/2014,LK,OD,5D5,80,Rock Key Deep,803,Y,1097,0.1203,0.0046,0,0.1249
2014,8/6/2014,LK,OD,5D5,80,Rock Key Deep,804,Y,1043,0.1965,0.0029,0,0.1994
2014,8/4/2014,LK,OD,2D1,81,Sand Key Deep,811,Y,876,0.0811,0.0046,0,0.0857
2014,8/4/2014,LK,OD,2D1,81,Sand Key Deep,812,Y,919,0.1034,0.0109,0.0033,0.1176
2014,8/4/2014,LK,OD,2D1,81,Sand Key Deep,813,N,924,0.1396,0.0141,0.0011,0.1548
2014,8/4/2014,LK,OD,2D1,81,Sand Key Deep,814,Y,849,0.1013,0.0047,0,0.106
2015,5/9/2015,LK,BCP,3H1,18,Content Keys,181,Y,944,0,0,0,0
2015,5/9/2015,LK,BCP,3H1,18,Content Keys,182,N,942,0,0,0,0
2015,5/9/2015,LK,BCP,3H1,18,Content Keys,183,Y,1000,0,0,0,0
2015,5/9/2015,LK,BCP,3H1,18,Content Keys,184,Y,906,0,0,0,0
2015,7/7/2015,UK,P,9P5,21,Two Patches,211,N,890,0.1876,0,0.0551,0.2427
2015,7/7/2015,UK,P,9P5,21,Two Patches,212,N,853,0.1477,0,0.0317,0.1794
2015,7/7/2015,UK,P,9P5,21,Two Patches,213,N,1007,0.1927,0,0.0457,0.2384
2015,7/7/2015,UK,P,9P5,21,Two Patches,214,N,920,0.1413,0,0.0359,0.1772
2015,7/7/2015,UK,P,9P6,22,Burr Fish,221,N,925,0.0162,0.0022,0.0346,0.053
2015,7/7/2015,UK,P,9P6,22,Burr Fish,222,N,815,0.011,0,0.027,0.038
2015,7/9/2015,UK,P,9P6,22,Burr Fish,223,N,931,0.0354,0.0021,0.0054,0.0429
2015,7/9/2015,UK,P,9P6,22,Burr Fish,224,N,881,0.0159,0.0091,0.0102,0.0352
2015,5/6/2015,MK,P,7P3,23,Rawa Reef,231,N,844,0.0273,0.0047,0.0178,0.0498
2015,5/6/2015,MK,P,7P3,23,Rawa Reef,232,N,885,0.0508,0.0011,0.0136,0.0655
2015,5/6/2015,MK,P,7P3,23,Rawa Reef,233,N,759,0.025,0.0079,0.0474,0.0803
2015,5/6/2015,MK,P,7P3,23,Rawa Reef,234,N,800,0.0288,0.0063,0.0588,0.0939
2015,5/9/2015,MK,P,7P4,24,Thor,241,N,721,0.0569,0.0361,0.0874,0.1804
2015,5/9/2015,MK,P,7P4,24,Thor,242,N,896,0.0714,0.0179,0.1094,0.1987
2015,5/9/2015,MK,P,7P4,24,Thor,243,N,720,0.0889,0.0069,0.0597,0.1555
2015,5/9/2015,MK,P,7P4,24,Thor,244,N,804,0.0423,0.0112,0.0784,0.1319
2015,8/5/2015,LK,P,5P5,25,Wonderland,251,N,976,0.0369,0.0246,0.0348,0.0963
2015,8/5/2015,LK,P,5P5,25,Wonderland,252,N,918,0.1013,0.0359,0.0381,0.1753
2015,8/5/2015,LK,P,5P5,25,Wonderland,253,N,1030,0.134,0.0078,0.0573,0.1991
2015,8/5/2015,LK,P,5P5,25,Wonderland,254,N,1019,0.0697,0.0245,0.0275,0.1217
2015,8/11/2015,LK,P,5P6,26,Red Dun Reef,261,N,945,0.1873,0.0095,0.0138,0.2106
2015,8/11/2015,LK,P,5P6,26,Red Dun Reef,262,N,1174,0.0852,0.0119,0.0281,0.1252
2015,8/11/2015,LK,P,5P6,26,Red Dun Reef,263,N,1192,0.1695,0.0193,0.0252,0.214
2015,8/11/2015,LK,P,5P6,26,Red Dun Reef,264,N,929,0.0829,0.0151,0.0161,0.1141
2015,7/10/2015,UK,P,9P1,30,Turtle,301,Y,916,0.2413,0.012,0.0393,0.2926
2015,7/10/2015,UK,P,9P1,30,Turtle,302,Y,878,0.2392,0.0239,0.074,0.3371
2015,7/10/2015,UK,P,9P1,30,Turtle,303,N,959,0.2586,0.0615,0.0375,0.3576
2015,7/10/2015,UK,P,9P1,30,Turtle,304,N,948,0.3481,0.02,0.0285,0.3966
2015,7/17/2015,UK,P,9P3,32,Porter Patch,321,Y,955,0.1068,0,0.0063,0.1131
2015,7/17/2015,UK,P,9P3,32,Porter Patch,322,Y,905,0.1425,0.0033,0.0022,0.148
2015,7/17/2015,UK,P,9P3,32,Porter Patch,323,Y,944,0.1208,0.0032,0.0064,0.1304
2015,7/17/2015,UK,P,9P3,32,Porter Patch,324,N,1032,0.1134,0.0039,0.0107,0.128
2015,7/15/2015,UK,P,9P4,33,Admiral,331,Y,1353,0.1685,0.0067,0.0584,0.2336
2015,7/15/2015,UK,P,9P4,33,Admiral,332,Y,1124,0.0961,0,0.0436,0.1397
2015,7/15/2015,UK,P,9P4,33,Admiral,333,Y,1162,0.0895,0,0.043,0.1325
2015,7/15/2015,UK,P,9P4,33,Admiral,334,Y,1164,0.2002,0.0009,0.0215,0.2226
2015,5/7/2015,MK,P,7P1,34,West Turtle Shoal,341,Y,986,0.1004,0.0233,0.0477,0.1714
2015,5/7/2015,MK,P,7P1,34,West Turtle Shoal,342,Y,906,0.1744,0.0077,0.0938,0.2759
